Date,Close,High,Low,Open,Volume,Daily Return,MA_30,MA_100,Volatility_30
2020-01-02,5.972710609436035,5.972710609436035,5.893293961011548,5.943831871358628,237536000,,,,
2020-01-03,5.877110958099365,5.920927411298597,5.828066445840545,5.852962168677527,205384000,-0.01600607455945313,,,
2020-01-06,5.901758670806885,5.906986731004115,5.7576133111709655,5.783753612157114,262636000,0.004193848454324689,,,
2020-01-07,5.973210334777832,6.019018311743827,5.885079754913473,5.930140798172604,314856000,0.012106842715271293,,,
2020-01-08,5.984414100646973,6.025740955121185,5.92889692859868,5.968978735131544,277108000,0.0018756690692622868,,,
2020-01-09,6.050136566162109,6.122582947244449,5.996362099222445,6.070799986533216,255112000,0.010982272351111488,,,
2020-01-10,6.082499980926514,6.1878085769213,6.068309669696577,6.157435973615166,316296000,0.0053492040072962155,,,
2020-01-13,6.273200511932373,6.298345055146926,6.142996195216413,6.165651593424438,319840000,0.03135232743178906,,,
2020-01-14,6.156192302703857,6.255774739975826,6.142997267694852,6.230380897950075,359088000,-0.01865207544473546,,,
2020-01-15,6.113618850708008,6.191293274383855,6.087727376149392,6.168887172367883,263104000,-0.00691554940172201,,,
2020-01-16,6.197268962860107,6.203243955725435,6.143743321457783,6.167145178994296,284192000,0.013682585420321525,,,
2020-01-17,6.205982208251953,6.2239071863079785,6.158431561147332,6.216438326739693,253792000,0.0014059814805624793,,,
2020-01-21,6.172621726989746,6.206230879402361,6.138514460717359,6.169385174017193,217916000,-0.005375536078374266,,,
2020-01-22,6.2266459465026855,6.313282632634154,6.199011781976635,6.217932513980639,239240000,0.008752232341845856,,,
2020-01-23,6.295108318328857,6.3035729306128685,6.177850218205361,6.266727697494638,244516000,0.01099506418292906,,,
2020-01-24,6.235856056213379,6.4604146936920905,6.181583492690179,6.410623255169709,373512000,-0.009412429321185689,,,
2020-01-27,5.979930400848389,6.030966423020703,5.781512010717488,5.931134704252316,470536000,-0.04104098187288774,,,
2020-01-28,6.173370361328125,6.205734475431908,5.992627631927192,6.045904461515001,310976000,0.032348195967681015,,,
2020-01-29,6.112873554229736,6.195029118957247,6.0730401070818205,6.158930339419549,258848000,-0.00979963999525435,,,
2020-01-30,6.119594097137451,6.13303794884411,5.960013412079757,6.015032441667756,290504000,0.0010994081340132134,,,
2020-01-31,5.886074066162109,6.085737042120204,5.84424958759745,6.073787055431306,370420000,-0.03815939869027829,,,
2020-02-03,5.983166217803955,6.002584586357924,5.86167534262328,5.867899154347172,255564000,0.016495231040331237,,,
2020-02-04,6.152456760406494,6.171626786411852,6.075031622306087,6.125071890827961,271544000,0.02829447426995846,,,
2020-02-05,6.242827892303467,6.283656613117551,6.159427289421229,6.273449314202422,208220000,0.01468862527869308,,,
2020-02-06,6.329714298248291,6.329714298248291,6.196025064805359,6.277184878977309,218284000,0.013917796140422656,,,
2020-02-07,6.263491153717041,6.311788732866956,6.23809731682681,6.289631449180732,189752000,-0.010462264394709986,,,
2020-02-10,6.5468034744262695,6.547549932994281,6.2811667910405005,6.286146030572411,529608000,0.045232333495210275,,,
2020-02-11,6.669291973114014,6.78406096790985,6.593111385961151,6.655101657799886,638556000,0.018709664825929284,,,
2020-02-12,6.785055160522461,6.791528267665657,6.683231931565286,6.722069149885042,374644000,0.017357642741557155,,,
2020-02-13,6.741238594055176,6.808456910244624,6.699662936781949,6.7270482822324205,528016000,-0.0064578054902521,6.190140803654988,,
2020-02-14,7.214504718780518,7.343463996208165,7.1201503522332965,7.151518709617909,1041924000,0.0702046245837813,6.231533940633138,,0.022521169373881156
2020-02-18,7.383297443389893,7.401720537673746,7.09176971186446,7.111188084400259,620164000,0.023396301089107396,6.281740156809489,,0.02230777650274283
2020-02-19,7.834654808044434,7.852330967951495,7.505783739325234,7.505783739325234,694332000,0.061132220138121474,6.34617002805074,,0.02431581616999836
2020-02-20,7.685281276702881,7.874985762914749,7.3778200907806335,7.786606389380054,810052000,-0.01906574507764902,6.403239059448242,,0.024872199675910794
2020-02-21,7.321057796478271,7.598146374338456,7.236163797120909,7.5730018298766515,768180000,-0.047392342207267735,6.447793849309286,,0.026885509068640293
2020-02-24,6.803477764129639,7.017331521390516,6.672028863906741,6.726550261165262,856916000,-0.07069743836711806,6.4729052225748696,,0.030385586778620213
2020-02-25,6.523900985717773,6.940653853042011,6.422077742094624,6.878663586533366,1055496000,-0.04109321557364287,6.4876185894012455,,0.03149653401331357
2020-02-26,6.663315296173096,6.857501383409124,6.522655326902824,6.524148719032224,747732000,0.021369777187074224,6.500622415542603,,0.031236338843464835
2020-02-27,6.292398452758789,6.651110133296137,6.1999803360092285,6.3496925442310586,906416000,-0.05566550987424135,6.505162620544434,,0.032792248620826414
2020-02-28,6.727583885192871,6.787120105658989,6.023114625562157,6.0398045327192005,1133252000,0.06916050146876551,6.525628121693929,,0.0350057295768021
2020-03-02,6.886014938354492,6.91491142275694,6.501645798199364,6.897723103184725,890744000,0.023549472717883324,6.548586320877075,,0.035147969342357865
2020-03-03,6.623458385467529,7.001599994373601,6.538015198622474,6.941814802957624,652792000,-0.03812895487991841,6.562502193450928,,0.03598429898975857
2020-03-04,7.087292671203613,7.0967586961759554,6.656091310892705,6.730823162010748,597408000,0.07002901788494342,6.592991224924723,,0.03797223869670555
2020-03-05,6.807797908782959,7.054661032681226,6.763207853464792,6.887760486033685,540328000,-0.039436040726280375,6.612362957000732,,0.03883118842382292
2020-03-06,6.627195835113525,6.685735718620198,6.426915009073002,6.628192183854788,515412000,-0.026528706652180878,6.623432540893555,,0.03919096424060526
2020-03-09,6.11403751373291,6.461788311967012,5.933187200189585,5.976033035218068,614160000,-0.07743219517698541,6.619371922810872,,0.041783060530143565
2020-03-10,6.503639221191406,6.503639221191406,6.127739714689334,6.390545330229934,580648000,0.06372249214752124,6.636828883488973,,0.042588634254501934
2020-03-11,6.13969612121582,6.39203982756586,6.04254523866776,6.363641753017681,499964000,-0.05595991530245348,6.635706408818563,,0.0435791011452796
2020-03-12,5.388395309448242,5.881872514637832,5.375690794595212,5.6163263457188535,816540000,-0.12236775191062732,6.611557133992513,,0.049023623705389166
2020-03-13,5.999449253082275,6.00393305903967,5.470599140720756,5.741874390012752,634836000,0.11340184016614097,6.60755230585734,,0.05343768358982263
2020-03-16,4.892426013946533,5.632268767774696,4.832640822497974,5.291243400431755,726972000,-0.18452081056723635,6.574430704116821,,0.06294567576946919
2020-03-17,5.412308216094971,5.50173726705432,4.757909163908616,5.004772210226213,833632000,0.10626266001089069,6.555402104059855,,0.06601958637162295
2020-03-18,5.052351951599121,5.229714841006499,4.500833296746045,4.984595491641853,874268000,-0.0665069781919333,6.518731943766276,,0.06682509419460507
2020-03-19,5.305193901062012,5.398857323594585,4.817445852133635,5.030928630332004,765512000,0.05004440543435695,6.487477477391561,,0.06748043158648681
2020-03-20,5.125340938568115,5.737392272575578,5.109896343956943,5.455405124536355,804636000,-0.033901298585503725,6.447331698735555,,0.06762820218589283
2020-03-23,5.298218727111816,5.3926300088870525,4.945236674172644,5.124343294062522,643876000,0.033730007547946306,6.415155951182047,,0.06797952969275818
2020-03-24,6.207202911376953,6.29389188577092,5.680843905972139,5.704508727858545,1101644000,0.17156411071021327,6.403835932413737,,0.07467069908669657
2020-03-25,6.118523597717285,6.522073861628015,6.069698703422462,6.322291427356329,793432000,-0.014286517603143145,6.38547698656718,,0.07464308084065079
2020-03-26,6.407981395721436,6.532035564488558,6.227629027229247,6.325776236436837,696108000,0.04730843860962519,6.372907861073812,,0.07508432326950029
2020-03-27,6.295636177062988,6.554456381095054,6.194748395548019,6.227630275802166,638828000,-0.01753207628434439,6.358054447174072,,0.0751486739960593
2020-03-30,6.61598539352417,6.625202449902518,6.317058946170579,6.361150580525666,602252000,0.050884328041114646,6.338103802998861,,0.07461139609887325
2020-03-31,6.566413402557373,6.860357622569464,6.420686609527779,6.656090953906647,949960000,-0.007492760037729029,6.31087433497111,,0.0744880663108756
2020-04-01,6.054999351501465,6.514847676386796,6.010409787003437,6.368373995469807,656912000,-0.07788331615806154,6.251552486419678,,0.07480040941718394
